scorer,,,ymc,ymc,ymc,ymc,ymc,ymc,ymc,ymc,ymc,ymc,ymc,ymc,ymc,ymc,ymc,ymc,ymc,ymc
labeled-data,video1,437.jpg,721.6092,1254.6334,847.8423,1055.8491,724.6615,864.3654,654.4761,1246.4155,539.1931,1160.9876,471.2589,932.8219,634.8503,942.7077,664.3276,1126.4044,,
labeled-data,video1,438.jpg,480.3126,1223.8908,648.3716,1228.0,,,354.2495,1158.8929,429.7471,1080.2805,470.4189,931.2573,625.5193,967.3023,514.9619,1117.8594,,
labeled-data,video1,439.jpg,253.9166,1027.7466,436.8061,1219.8178,,,164.5855,964.3242,224.9629,1044.6995,480.8642,1217.6066,499.9198,1078.3507,347.0232,966.9099,,
labeled-data,video1,440.jpg,334.7452,1144.0399,448.8941,1170.7652,609.7663,1248.0318,346.653,1160.9661,441.8771,1159.121,489.7079,1187.5904,649.4749,1168.1724,504.4882,1038.1507,,
labeled-data,video1,441.jpg,,,,,1212.5121,910.3929,816.8045,1014.7937,934.1555,826.0705,995.6096,774.6198,1087.3156,909.3529,952.4966,1049.1136,,
labeled-data,video1,442.jpg,583.6747,1237.9991,780.5134,1235.8392,892.4136,1065.0321,459.3647,1135.0223,509.7381,926.5899,732.8182,778.5625,793.697,978.0653,618.4425,1138.094,,
labeled-data,video1,443.jpg,106.8684,750.0378,170.994,969.5335,386.0851,1057.9581,198.3625,659.6888,363.5816,634.0615,521.5682,838.1703,384.8952,911.027,212.137,769.8929,,
labeled-data,video1,444.jpg,141.6431,418.1358,91.9743,586.9545,156.2184,818.2253,245.9873,382.5557,417.6103,520.4503,442.9053,721.9168,258.7161,703.6225,220.703,489.2523,,
labeled-data,video1,445.jpg,310.2597,192.5066,234.589,317.1735,185.3182,463.2371,445.5088,153.2464,507.4336,333.2153,447.3919,613.6293,323.1435,494.637,383.9308,281.1844,,
labeled-data,video1,446.jpg,339.585,187.5896,202.9217,330.7058,186.5576,468.7458,444.3463,143.5045,539.9797,316.2557,488.7655,507.5801,299.5087,427.111,440.5544,303.545,,
labeled-data,video1,447.jpg,417.4864,153.5884,234.2715,285.4609,197.0424,458.8143,574.4052,156.8574,564.8911,315.155,484.8041,507.2873,310.1487,397.925,473.3431,271.4683,466.8806,200.9456
labeled-data,video1,448.jpg,543.4186,109.3334,232.1153,275.89,212.2153,429.9852,354.5966,191.5777,335.4553,221.79,,,290.2678,401.0611,436.1361,323.1425,,
labeled-data,video1,449.jpg,304.6211,297.1763,288.0297,243.1913,96.693,480.1081,368.1213,293.7085,145.7852,431.7888,96.5072,657.6251,143.9324,560.9767,314.8375,411.7858,,
labeled-data,video1,450.jpg,242.6649,510.59,111.4557,494.1612,102.1572,677.1589,173.26,389.6308,140.6417,432.3757,98.1143,576.35,88.7193,628.0,280.8032,580.9031,,
labeled-data,video1,451.jpg,325.0523,200.4544,204.445,318.8538,113.2791,478.7331,234.4644,287.5157,145.0379,419.8157,96.7149,610.0254,148.9532,506.638,335.2667,378.6358,,
labeled-data,video1,452.jpg,301.3491,235.7052,237.5653,283.7905,136.7647,433.0743,392.7856,179.2643,,,123.0992,500.8034,169.0174,415.3906,384.0866,304.1168,,
labeled-data,video1,453.jpg,463.4165,123.0724,,,162.0732,394.6029,497.064,125.3795,261.2444,264.4295,410.3556,486.4099,234.3468,344.4912,456.2954,253.0958,,
labeled-data,video1,454.jpg,537.5682,103.8191,320.6564,197.1656,214.0814,308.8906,559.6618,124.412,,,399.7533,466.1891,299.8391,340.6424,522.7415,224.2042,,
labeled-data,video1,455.jpg,523.13,111.5121,447.7774,132.6453,312.3189,198.1357,666.5629,130.1943,,,224.4891,305.3506,311.3969,255.8985,549.7083,229.971,,
labeled-data,video1,456.jpg,398.9898,183.7984,270.7751,261.2325,156.2072,406.4969,613.0,410.8234,461.7033,631.926,243.4228,587.3726,235.6818,467.6435,448.6336,396.624,,
labeled-data,video1,457.jpg,923.1117,558.1188,750.1429,397.3098,486.3074,412.3393,889.7526,736.1823,617.9289,806.8364,519.4924,705.0986,591.8164,579.8517,841.3102,629.3902,,
labeled-data,video1,458.jpg,1186.6678,477.731,1107.9073,435.2234,903.4282,466.8748,1252.5059,605.8189,1060.2741,824.5439,867.1027,743.7174,928.3746,629.5495,1168.1526,574.9257,,
labeled-data,video1,459.jpg,1238.0548,618.436,1113.8001,414.7405,897.9646,461.1121,1243.7019,758.5537,1054.8152,836.8381,862.3023,747.3121,938.9653,613.7476,1176.7458,670.8096,,
labeled-data,video1,460.jpg,,,1112.6244,413.0817,907.4709,468.1408,,,1145.2587,748.8977,859.7835,744.3182,951.8257,617.4339,1196.2833,583.543,,
labeled-data,video1,461.jpg,1256.3805,781.2918,1245.4076,585.7026,1023.7783,517.6507,1221.5882,878.6578,1052.3535,925.7348,871.3977,746.0717,979.2504,670.2832,1182.3636,804.7822,,
labeled-data,video1,462.jpg,1260.7189,634.7586,1249.2597,574.729,1029.6824,521.252,1260.1078,700.7387,1091.5873,877.2585,872.107,744.9535,975.8212,642.3882,1144.2994,649.6098,,
labeled-data,video1,463.jpg,,,935.7091,313.5269,864.4723,539.8773,,,1207.5358,536.0979,1043.186,780.4605,999.8064,624.1491,1093.3437,451.998,,
labeled-data,video1,464.jpg,915.3353,213.9231,832.9271,276.3244,874.1856,544.2267,1151.3838,311.483,1192.4438,402.5089,1111.8059,650.3144,983.7206,573.0173,1025.6832,336.682,,
labeled-data,video1,465.jpg,667.9993,101.1378,635.0866,348.7316,759.951,425.4067,754.3287,96.3618,993.8017,175.3582,980.8212,350.6379,872.4308,359.999,750.1374,153.301,,
labeled-data,video1,466.jpg,525.4673,125.471,493.5144,294.0954,754.1786,458.4013,644.5307,100.4774,824.3021,124.5723,872.964,260.3737,771.3185,332.326,643.2374,216.1651,,
labeled-data,video1,467.jpg,347.49,204.0597,,,639.761,467.6558,556.7071,106.2552,612.8253,159.2458,868.3448,258.0582,714.6826,316.141,526.5131,276.2579,482.9093,215.7846
labeled-data,video1,468.jpg,539.8945,801.0709,607.6428,649.9189,767.5026,524.3916,,,370.3204,429.0159,611.8199,291.4481,607.1682,432.68,498.0123,642.5532,,
labeled-data,video1,469.jpg,850.0292,1153.8705,872.8659,918.1798,765.6297,735.2674,642.853,1163.0,498.5404,996.2248,532.5231,861.0564,662.7846,848.4878,726.7707,1087.5584,,
labeled-data,video1,470.jpg,,,837.1807,1130.3945,833.9642,864.2899,563.2732,1170.6716,449.0,1059.3636,553.4842,877.9624,701.0767,912.7712,665.6728,1135.6772,,
labeled-data,video1,471.jpg,1109.6307,1017.0,1033.8953,880.7832,838.2074,868.162,,,839.7841,1178.478,635.8478,1030.607,768.9324,963.527,987.4061,1059.1829,,
labeled-data,video1,472.jpg,1216.9893,555.6559,1067.6917,518.0401,829.9383,784.794,1227.0384,687.2469,1211.3043,851.2497,1010.7243,937.6975,979.7071,802.7803,1183.4625,673.2833,,
labeled-data,video1,473.jpg,,,1084.1236,522.0925,880.8713,655.6214,,,1209.2722,843.254,925.2244,875.1308,945.5808,759.4847,1179.0379,726.2801,,
labeled-data,video1,474.jpg,1250.2632,589.3967,1076.8942,516.4781,878.4684,664.4558,1261.9272,711.3672,1207.6798,917.0972,1090.5515,872.7271,985.7018,766.7143,1117.236,682.1498,,
labeled-data,video1,475.jpg,1055.4727,236.547,895.6165,315.3769,882.52,660.682,1176.5094,295.3398,1230.5925,508.2463,1097.9216,648.1287,1000.5817,573.9267,1080.0616,345.3078,,
labeled-data,video1,476.jpg,1245.294,454.7238,1042.352,332.0663,816.4139,551.5139,,,1225.9567,599.3087,973.0889,705.7379,949.3701,586.5643,1167.3595,512.0573,,
labeled-data,video1,477.jpg,1239.0566,513.8333,1135.4973,325.8863,878.1253,433.428,1253.9025,568.2861,1232.6785,604.9682,973.3966,708.3836,973.4206,562.3814,1193.374,544.5495,,
labeled-data,video1,478.jpg,1257.9424,704.7846,1192.0901,395.9877,1139.5255,359.4257,1243.8304,743.0762,1265.3174,647.3613,955.5609,625.2065,1057.7937,434.0203,1146.0892,644.8173,,
labeled-data,video1,479.jpg,1255.7807,785.2206,1253.6724,689.1475,1247.2091,543.4849,1194.1329,954.4829,,,1011.9321,628.4669,1148.1165,613.8874,1102.4246,816.5902,,
labeled-data,video1,480.jpg,1114.0732,1051.2188,1235.1308,875.03,1257.057,702.4985,1066.4303,1103.315,959.0738,851.9041,1003.919,638.8448,1139.0864,740.3764,1052.4541,922.746,,
labeled-data,video1,481.jpg,1040.0197,1084.6636,1220.7824,882.4623,1217.6689,874.621,1029.9292,1133.8797,1119.0378,1040.4069,,,1149.7719,830.6414,1008.2489,964.8503,,
labeled-data,video1,482.jpg,896.0742,1148.9401,1011.8354,1162.6373,1190.8997,957.3601,804.9235,1228.6575,995.9546,1155.2549,1058.6139,997.8875,1057.9937,941.4796,883.5685,1073.2813,,
labeled-data,video1,483.jpg,563.9406,1273.5389,876.3382,1236.5842,1020.9546,1163.55,618.8592,1249.5855,685.2198,1255.5446,,,868.8024,1128.6128,649.7991,1121.5589,,
labeled-data,video1,484.jpg,365.3343,1170.9818,588.4343,1265.5533,715.4156,1253.7557,400.6556,1185.1189,426.0429,1203.8655,656.2617,1256.1377,652.734,1191.5781,467.0672,1061.7213,,
labeled-data,video1,485.jpg,194.7444,1037.9253,385.5964,1200.0622,504.8692,1222.9237,134.2462,892.3419,198.1568,1021.8476,430.3049,1207.0133,411.3695,1119.3447,290.2285,946.1594,,
labeled-data,video1,486.jpg,132.9558,1031.1329,378.0421,1199.5577,492.4917,1223.212,144.3493,915.1003,207.4524,1034.9784,446.0286,1220.9464,415.8915,1139.3118,334.8792,953.8682,,
labeled-data,video1,487.jpg,127.2479,892.4403,197.1059,1045.4717,345.0,1146.7196,118.5741,851.9817,,,263.084,1094.2951,297.8206,1049.4423,252.2603,854.6281,,
labeled-data,video1,488.jpg,90.129,814.7295,196.7686,1043.3326,324.5938,1136.5515,95.0939,705.9172,125.5703,882.4965,,,250.2747,994.8627,222.3593,792.0238,,
labeled-data,video1,489.jpg,88.3082,748.4924,91.9576,841.3463,227.1422,1051.9985,92.6088,687.1731,143.8189,903.8859,,,215.0103,959.4045,251.3035,773.274,,
labeled-data,video1,490.jpg,123.041,440.5825,121.3474,576.0902,95.0825,869.9563,197.3039,356.9265,92.685,589.4117,,,145.294,686.4021,262.506,497.6012,,
labeled-data,video1,491.jpg,158.5623,393.0142,94.2654,553.8432,72.8699,668.2057,257.4236,289.3357,140.8926,450.6075,98.4426,572.3946,136.5688,617.4852,303.2249,446.3364,,
labeled-data,video1,492.jpg,279.1853,210.0,261.1664,267.7883,132.4805,438.5646,389.3933,167.2616,249.4582,297.3653,153.1982,417.65,193.496,422.4533,418.2158,300.665,,
labeled-data,video1,493.jpg,427.957,160.9273,267.8773,254.0249,137.5894,433.6382,506.0554,159.9284,,,162.3001,407.1059,217.8623,398.2591,440.179,304.5551,,
labeled-data,video1,494.jpg,488.4612,125.1206,268.2098,253.2142,141.4451,432.6693,459.0249,131.5179,336.4165,202.863,193.9275,354.9321,242.8211,367.2485,478.9131,280.9021,,
labeled-data,video1,495.jpg,518.5791,120.2522,267.0179,251.8772,133.5148,433.8968,,,361.2306,187.5687,191.9461,349.5888,242.6706,359.8302,484.7395,294.8701,,
labeled-data,video1,496.jpg,572.4738,110.914,365.8529,176.7295,211.7517,298.0206,506.798,102.9698,301.9763,229.0518,,,317.6304,299.4081,554.8785,249.8431,,
labeled-data,video1,497.jpg,573.7213,114.3015,489.7554,114.5783,214.2373,298.5881,653.5437,157.3265,,,292.4103,253.3817,352.8435,309.4734,595.0,281.8645,,
labeled-data,video1,498.jpg,613.5108,112.9591,500.5292,115.229,230.7229,298.7288,562.5449,113.0391,,,280.8539,252.3973,357.9479,279.9384,604.3331,255.2505,,
labeled-data,video1,499.jpg,632.372,103.5016,568.646,108.5616,223.0532,299.0739,674.5892,107.8145,,,297.1541,238.2691,370.1163,257.438,619.2426,238.4143,,
labeled-data,video1,500.jpg,675.6077,101.7936,619.2322,102.8464,223.8307,290.0125,730.5284,126.8366,,,335.4992,205.129,370.8915,240.6613,611.3625,216.8309,,
labeled-data,video1,501.jpg,694.5891,105.0786,677.5274,104.2222,589.9603,106.1599,887.2051,159.3327,620.509,104.7167,657.12,420.7571,559.6267,186.6481,773.1233,229.2672,,
labeled-data,video1,502.jpg,806.6992,118.1417,683.4423,99.1238,575.2691,109.0726,901.739,142.5148,637.8447,102.1833,670.1095,416.7522,565.2038,214.5344,821.2755,224.4043,,
labeled-data,video1,503.jpg,1105.3458,299.0611,1007.8738,212.1588,772.875,109.3013,1118.4405,483.5043,887.9869,519.1039,669.7577,414.4056,803.5812,281.0351,1011.5313,375.3328,,
labeled-data,video1,504.jpg,1248.3354,747.322,1238.8572,539.9837,1043.1566,389.0243,1138.2589,865.9285,968.4295,778.022,879.9336,656.9611,1011.6953,544.0636,1161.8875,734.715,,
labeled-data,video1,505.jpg,1230.593,843.3524,1223.4255,582.8406,1097.0694,520.8798,,,959.9288,893.6973,886.4557,652.4479,1004.3409,618.1246,1142.9865,806.4737,,
labeled-data,video1,506.jpg,1249.2106,587.6252,1136.5038,535.5947,966.5165,457.7141,1235.6995,708.238,1105.7292,829.4812,893.8285,649.5006,927.6927,578.9044,1159.2359,610.4202,,
labeled-data,video1,507.jpg,1205.3957,416.1299,1047.0825,336.3597,809.8247,475.0406,1226.018,471.4527,1124.133,631.0221,1050.7764,665.4848,933.429,558.3271,1090.1213,501.8511,,
labeled-data,video1,508.jpg,,,764.0229,270.7162,805.205,479.251,,,1147.7143,375.6206,1030.2727,517.5328,920.88,474.875,960.5532,244.6607,,
labeled-data,video1,509.jpg,887.3481,141.2647,664.8023,234.158,686.1931,432.3566,,,1056.7377,264.6482,983.2809,447.2141,838.0507,427.3055,916.1225,207.8724,,
labeled-data,video1,510.jpg,1209.0,427.3982,1026.5459,212.7904,806.4435,295.6427,,,1075.1803,586.2777,814.5669,560.1747,901.2957,406.0456,1130.8153,442.9663,,
labeled-data,video1,511.jpg,1263.4924,629.8467,1183.9121,393.204,1032.3515,395.0598,1236.2374,732.9637,1042.204,721.7553,813.2372,556.7544,982.3346,512.1816,1192.4874,652.0997,,
labeled-data,video1,512.jpg,1252.6513,763.1223,1244.3471,561.1529,1034.0308,414.6971,1223.4701,842.171,1022.6971,828.0758,848.6229,639.957,1010.0128,579.0123,1182.6135,755.5217,,
labeled-data,video1,513.jpg,1211.3913,891.5163,1240.1872,565.5647,1089.9351,499.8034,1187.7582,920.122,930.859,911.9338,857.8902,637.0,1019.338,617.9088,1136.4188,822.4138,,
labeled-data,video1,514.jpg,1246.8877,803.6222,1231.5525,643.9898,986.2105,545.974,1190.5112,920.2209,930.4915,914.2508,846.1501,717.5577,968.5083,671.9681,1167.9312,805.0631,,
labeled-data,video1,515.jpg,1213.8324,909.9973,1223.9308,647.9262,996.0829,571.7705,1138.6328,988.9223,927.9102,913.504,855.9166,714.4877,988.2414,713.7452,1129.8179,902.45,,
labeled-data,video1,516.jpg,,,1204.2195,791.2157,1070.683,672.9729,,,883.3915,1018.5725,856.5445,721.0,979.1062,764.5561,1070.3141,984.4128,,
labeled-data,video1,517.jpg,1131.2876,1050.5497,1199.1367,793.8726,1078.3256,685.16,1044.6134,1108.5367,879.0722,1021.044,853.5361,717.1425,972.3369,775.8288,1054.7144,1008.1671,,
labeled-data,video1,518.jpg,1132.4737,1049.417,1200.3215,792.7547,1079.5202,684.0323,1045.813,1107.4154,880.2781,1019.9211,854.7376,716.0238,973.539,774.6999,1055.9049,1007.0315,,
labeled-data,video1,519.jpg,1131.2879,1050.5497,1199.1385,793.8784,1078.329,685.1688,1044.6126,1108.532,879.0724,1021.0467,853.5341,717.1435,972.3345,775.829,1054.7151,1008.1694,,
labeled-data,video1,520.jpg,1131.2841,1050.5443,1199.1349,793.8799,1078.326,685.1669,1044.6136,1108.5388,879.0787,1021.0441,853.5357,717.1418,972.3354,775.8229,1054.7147,1008.1678,,
labeled-data,video1,521.jpg,1131.288,1050.5436,1199.1306,793.8799,1078.3214,685.1626,1044.6179,1108.5307,879.0739,1021.0494,853.5308,717.1468,972.3395,775.829,1054.7161,1008.1667,,
labeled-data,video1,522.jpg,1131.2869,1050.5432,1199.1342,793.875,1078.3218,685.161,1044.6135,1108.5381,879.0719,1021.0435,853.5383,717.1475,972.3313,775.8258,1054.7102,1008.1648,,
labeled-data,video1,523.jpg,1131.282,1050.542,1199.1369,793.8756,1078.3224,685.1606,1044.6168,1108.5398,879.079,1021.0479,853.5363,717.1483,972.3388,775.8257,1054.7126,1008.1659,,
labeled-data,video1,524.jpg,1131.2875,1050.5478,1199.1338,793.8795,1078.3221,685.1615,1044.6187,1108.5356,879.0754,1021.0407,853.539,717.1421,972.335,775.8262,1054.7164,1008.1672,,
labeled-data,video1,525.jpg,1131.2877,1050.5448,1199.1375,793.8751,1078.3231,685.1645,1044.6192,1108.5389,879.0752,1021.0481,853.5374,717.144,972.334,775.8286,1054.7149,1008.1604,,
labeled-data,video1,526.jpg,1112.2547,1051.348,1199.367,900.6173,1062.1886,685.9694,1016.9189,1113.1986,867.752,1031.4857,850.8701,718.912,947.5296,776.6205,1029.9026,1008.9681,,
labeled-data,video1,527.jpg,1119.9562,1053.2657,1181.0645,903.5004,1067.0,698.4892,978.3912,1144.0,792.639,1040.1428,781.5364,816.1786,949.4542,793.9597,1019.3172,1014.7451,,
labeled-data,video1,528.jpg,1211.0282,589.7051,1116.5421,634.3606,931.9797,646.9854,1245.1305,819.9925,1142.8607,908.1269,869.692,918.6473,914.7898,793.192,1146.3412,751.245,,
labeled-data,video1,529.jpg,1136.5425,321.6206,933.124,362.3327,933.1057,648.3666,,,1244.0609,571.4272,1086.3642,708.9179,1025.9564,640.829,1127.8253,421.162,,
labeled-data,video1,530.jpg,1061.8358,245.508,833.1965,320.9284,874.3012,577.7899,,,1204.2722,425.5257,1084.3648,578.81,967.1734,572.7132,1058.8619,355.9818,,
labeled-data,video1,531.jpg,587.1625,144.7411,650.7094,426.9242,746.6781,456.7728,,,863.2415,133.9258,982.4945,341.7237,850.6451,370.4969,698.2732,185.3961,,
labeled-data,video1,532.jpg,365.5071,303.1317,488.6031,521.5486,740.4634,458.036,362.1611,261.9235,665.6384,107.5669,835.2206,250.9963,721.5714,325.4075,506.0634,306.6326,,
labeled-data,video1,533.jpg,,,303.3796,724.3018,515.764,520.2855,89.2017,620.7751,193.4927,354.7126,300.9221,391.4897,365.8979,494.0189,185.6766,619.2886,,
labeled-data,video1,534.jpg,458.0,1014.8036,506.7447,826.5168,434.9275,654.1286,288.9933,992.9283,194.1714,892.0746,216.3301,659.7052,336.5691,678.3329,365.7742,925.2088,,
labeled-data,video1,535.jpg,744.7094,1107.4405,761.6767,986.9882,585.6363,846.9606,643.5697,1236.1512,427.9921,1133.8457,397.5425,992.1765,508.1822,954.0659,666.5393,1137.3488,,
labeled-data,video1,536.jpg,,,967.1008,927.9421,776.653,866.8358,944.806,1187.4805,739.3839,1218.4316,574.7612,1096.0816,714.3251,1012.3499,904.6098,1088.2457,,
labeled-data,video1,537.jpg,1238.2045,813.5284,1049.5093,765.5105,854.6594,742.0201,1165.719,983.7354,1002.4663,1080.1467,806.4504,1049.2586,879.2135,891.9465,1109.3995,899.9644,,
labeled-data,video1,538.jpg,976.6097,1150.8232,1064.8253,1004.3316,976.5991,816.23,856.6338,1190.0119,711.7212,1092.8985,674.5834,876.6119,862.147,865.288,893.9852,1104.3434,,
labeled-data,video1,539.jpg,,,576.2959,1195.8379,748.4516,1050.9142,323.0866,1045.4253,476.5922,863.8636,592.5782,854.3149,634.1589,989.3091,405.0226,1087.195,,
labeled-data,video1,540.jpg,260.431,1091.8045,407.4908,1192.3535,552.4064,1075.3412,162.7245,958.1778,250.3164,838.8888,498.4554,801.125,511.2643,955.4488,345.1972,965.8994,,
labeled-data,video1,541.jpg,116.8486,875.1977,108.6957,944.0605,357.1392,1158.0687,105.0585,796.1123,189.0371,1006.6419,,,345.8829,986.3121,245.1966,827.9683,,
labeled-data,video1,542.jpg,143.0618,912.4791,169.418,983.7495,290.2582,1118.2993,132.0734,875.926,,,330.1314,1131.3568,368.0916,1103.8461,320.3678,919.0174,,
labeled-data,video1,543.jpg,124.6006,837.8342,133.3022,883.4284,319.1484,1160.8289,120.0342,826.9738,300.3291,1120.9776,403.1716,1191.5435,327.9672,1067.7222,269.803,859.6262,,
labeled-data,video1,544.jpg,75.019,731.0985,142.2912,946.8263,230.2268,1051.6869,91.3009,721.036,147.1992,916.3241,,,220.5816,942.5399,206.5695,751.2854,,
labeled-data,video1,545.jpg,87.9306,672.3726,95.827,650.9578,139.6138,949.2274,96.2078,590.6253,,,139.6488,902.3507,174.3555,856.6563,214.2778,664.605,,
labeled-data,video1,546.jpg,145.6383,502.7509,82.5704,726.1859,146.4366,896.0496,158.877,595.5755,103.5353,588.9359,98.0381,716.4991,116.2459,816.92,245.729,678.783,,
labeled-data,video1,547.jpg,110.591,533.976,87.722,766.0282,116.8078,866.3251,99.4657,565.9167,98.5106,724.2758,,,131.6386,843.7229,236.2613,639.2222,,
labeled-data,video1,548.jpg,96.7262,594.199,,,92.6497,771.0935,96.671,644.5517,,,,,116.1071,850.5645,282.3943,729.4482,,
labeled-data,video1,549.jpg,97.0661,756.1693,201.589,1057.1234,355.6458,1153.6307,109.3491,699.2308,,,,,328.9906,984.7773,268.7469,813.9135,,
labeled-data,video1,550.jpg,287.7464,1132.7255,422.1243,1204.4754,536.694,1248.0151,214.3154,1030.5236,,,587.0136,1158.6607,492.7175,1121.5272,388.1684,1022.892,,
labeled-data,video1,551.jpg,370.3683,1159.0,609.0181,1207.801,660.8087,1180.7807,293.6674,1120.5033,324.4862,1044.5611,580.9383,815.1866,602.3184,1020.6476,458.8666,1081.5891,,
labeled-data,video1,552.jpg,910.1732,1116.472,785.672,879.9601,607.8992,827.9245,,,647.1037,1252.6595,524.9468,1132.9479,609.8586,1037.5118,816.8804,1141.4985,,
labeled-data,video1,553.jpg,1107.9694,946.104,988.4039,801.648,679.2553,871.1181,1091.9567,1066.0886,857.6715,1174.5606,767.4181,1104.6007,790.5562,1001.0688,1022.7728,1008.798,,
labeled-data,video1,554.jpg,1215.8058,535.8286,995.0178,644.4608,893.3408,683.2945,,,1236.4247,803.7667,996.3084,939.214,1007.3214,789.0327,1189.8309,639.1622,,
labeled-data,video1,555.jpg,1146.4879,394.9662,993.0925,462.6546,867.6741,621.8144,1257.5407,558.8274,1217.732,727.5261,1049.671,810.4141,981.0,700.3129,1147.8232,537.454,,
labeled-data,video1,556.jpg,814.325,119.5259,732.956,297.0867,770.604,487.6612,950.876,145.3443,1041.868,233.6251,1059.2485,448.9957,916.7693,430.6212,875.9084,199.4606,,
labeled-data,video1,557.jpg,1088.0779,272.432,961.1547,172.3578,785.7746,293.9091,1183.8369,377.7204,,,955.4701,579.4072,873.0578,398.4451,1051.3061,389.116,,
labeled-data,video1,558.jpg,1097.3118,263.1912,962.6425,186.2176,781.7187,295.3254,1092.9557,328.8322,,,946.4311,552.9896,816.9545,375.4281,979.6249,399.5449,,
labeled-data,video1,559.jpg,834.8509,168.0837,818.1901,164.2066,666.312,402.1698,970.2494,192.7405,1072.7958,329.5699,983.8462,422.4388,830.976,399.4458,889.5073,267.6637,,
labeled-data,video1,560.jpg,541.3144,107.9954,516.5666,156.1172,655.914,402.1603,724.0963,111.856,883.2661,128.4806,968.8219,243.3068,814.7921,304.6762,701.1321,209.8839,,
labeled-data,video1,561.jpg,551.7955,121.0903,,,921.4583,155.2575,531.0267,107.5359,,,794.0164,113.7986,800.9865,202.7056,613.3275,290.1033,,
labeled-data,video1,562.jpg,633.6578,177.9289,,,899.3086,159.1007,547.3986,112.3498,,,786.315,124.393,830.8374,195.9681,682.6632,272.7681,,
labeled-data,video1,563.jpg,636.1677,202.6618,687.4689,396.5828,896.4231,586.3327,876.2898,110.2888,937.2201,164.8944,1106.0213,372.0764,972.2196,429.8941,867.2211,232.032,,
labeled-data,video1,564.jpg,1193.9063,472.6166,1124.981,335.3999,893.9551,320.911,1234.1754,587.5506,1094.6387,702.9252,892.8989,629.8755,940.1676,469.1785,1171.0,521.1138,,
labeled-data,video1,565.jpg,1249.8967,775.4538,1203.6507,469.7617,1111.6241,487.5639,1187.4094,834.5998,1001.5024,848.7645,898.7287,633.3512,1029.3553,570.9968,1174.18,764.0322,,
labeled-data,video1,566.jpg,1129.9898,1034.2576,1223.1758,859.8987,1171.9359,625.9844,1056.0,1036.3539,893.7315,899.0538,912.1386,703.9077,1028.5551,708.873,1053.3753,928.0,,
labeled-data,video1,567.jpg,834.7089,1204.8887,1021.48,1102.8329,1117.4287,860.0479,762.7113,1153.6448,742.7075,982.8892,856.0698,759.3667,970.9378,876.757,853.6852,1075.0869,,
labeled-data,video1,568.jpg,677.1545,1248.1265,902.4429,1167.7333,914.1152,1058.1793,619.5992,1248.24,532.9806,995.6125,753.8855,861.983,835.8424,970.5517,729.0264,1120.723,,
labeled-data,video1,569.jpg,109.3118,833.1579,271.988,1038.9968,413.5026,1044.3969,,,360.2889,680.2903,532.545,848.5069,428.4956,929.814,225.256,825.6213,,
labeled-data,video1,570.jpg,225.1572,899.1264,282.683,1114.5929,416.9806,1036.5343,114.0585,792.5467,223.311,679.6545,438.1095,770.8201,425.5406,962.887,331.4574,852.2695,,
labeled-data,video1,571.jpg,418.2829,1206.9673,464.2587,1166.4359,608.9459,1018.4835,289.4568,1110.4245,256.6014,1057.5012,442.1479,766.578,508.9573,916.0536,403.0176,1074.5472,,
labeled-data,video1,572.jpg,831.4582,1229.9268,836.315,1054.8073,693.5892,867.8097,657.8003,1257.1202,432.7626,1141.9036,445.4491,909.2837,610.3419,973.413,704.7217,1172.8317,,
labeled-data,video1,573.jpg,1198.3733,862.9213,1026.9493,775.4486,864.5488,766.2473,1143.7354,1020.3874,1038.895,1079.225,812.2128,1048.4026,866.8302,940.9933,1109.9206,940.6857,,
labeled-data,video1,574.jpg,1247.1845,706.8672,1084.1873,550.8182,916.6154,600.5078,1232.8956,857.3641,1163.3287,914.2102,850.8367,859.5572,943.5428,741.8746,1163.271,808.4314,,
labeled-data,video1,575.jpg,1218.1965,537.7264,1033.8889,466.3353,839.6957,615.5812,1246.9994,679.3346,1198.6214,767.7304,977.0864,841.7369,949.0917,720.1626,1158.0,623.8151,,
labeled-data,video1,576.jpg,1232.9267,493.3496,1018.7649,394.9819,840.9323,608.7687,1250.1652,564.6561,1222.983,689.6478,1012.0321,787.7257,971.526,642.0723,1181.3909,552.4699,,
labeled-data,video1,577.jpg,1166.758,380.0998,1012.859,390.1926,847.0734,613.6669,1214.3537,476.7683,1202.2179,671.89,1008.8272,774.5178,987.3662,620.6398,1142.2674,460.6621,,
labeled-data,video1,578.jpg,1187.3786,414.5469,1019.9928,320.6386,846.5144,618.2594,,,1214.1633,677.4555,1011.1474,784.892,969.4628,617.527,1148.4321,477.785,,
labeled-data,video1,579.jpg,725.0226,208.4631,737.1401,400.3734,851.4023,609.1322,903.5279,151.6997,1089.6,328.0115,1086.8107,440.1774,969.8851,472.5608,865.014,272.2595,,
labeled-data,video1,580.jpg,407.9662,267.407,490.4373,395.0813,691.0858,493.7291,410.0529,163.9989,636.3607,119.2873,796.1023,271.634,705.2516,337.1338,489.8405,253.5694,,
labeled-data,video1,581.jpg,141.4179,433.7908,362.566,529.7086,499.6691,515.6572,267.7366,260.1,385.223,173.9657,545.9243,239.6427,497.4598,353.298,332.1297,401.665,,
labeled-data,video1,582.jpg,102.7453,585.6569,125.5504,475.0415,397.2576,443.2905,86.8,564.6282,187.0784,362.7435,306.0831,227.6512,306.5767,341.145,207.3038,570.4615,,
